track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
1QLyDdhB9gmxbGv0K1kFyT,Rock You Like a Hurricane,Scorpions,61,0CTCk1eshEadFqZ4NBfe9N,Stranger Things (Soundtrack from the Netflix Original Series),2017-10-27,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,0.584,0.833,11,-5.824,1,0.0358,0.000265,0.00595,0.32,0.671,124.018,254347,46
2mGWmvIIvs7jKEXxyh7Wfb,All I Need,Lee Fields & The Expressions,48,3u38Zm1pGlCrGZSsUk2396,Emma Jean,2014-06-02,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,r&b,neo soul,0.612,0.792,7,-7.382,0,0.0278,0.021,0.951,0.0987,0.546,115.111,214063,46
1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,The Smiths,72,6cI1XoZsOhkyrCwtuI70CN,The Smiths,1984,permanent wave,7rPsfDTqiZYIT4PVzQ4c0c,rock,permanent wave,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,162920,46
4VwPsMcRt1HPVKIdcwY9Uj,Outshined,Soundgarden,63,2W6MaUiInBkna5DfBES4E3,Badmotorfinger (25th Anniversary Remaster),1991-10-08,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.485,0.841,2,-6.068,0,0.0307,0.000173,0.00686,0.125,0.551,94.867,311000,46
73EGkDqlDCqx57m3fpRBSw,Feel Something Again - Radio Edit,Roberto Marín Muñoz,32,66HAuGjyPR8cgBGOsUnINT,Feel Something Again,2019-10-11,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.613,0.925,7,-6.726,1,0.0321,0.00195,0.00105,0.351,0.548,120.037,227000,46
6myCSm2QEXMrgtUxVN313f,Soubour,Songhoy Blues,30,5zpmNObCgAASco8nNJXIkb,Music In Exile,2015-02-24,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.619,0.875,11,-5.957,0,0.0257,0.0154,0.378,0.345,0.903,101.891,212307,46
3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,Rush,73,2xg7iIKoSqaDNpDbJnyCjY,Moving Pictures (2011 Remaster),1981-02-12,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,276880,46
1hKdDCpiI9mqz1jVHRKG0E,Enter Sandman,Metallica,23,37lWyRxkf3wQHCOlXM5WfX,Metallica,1991-08-12,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,331573,46
5j6WdDC183izbbjedKsSAe,Rocket Queen,Guns N' Roses,4,5JKFiC2WVi9HtvJEm8CUB8,Appetite For Destruction,1987-01-01,This Is Guns N' Roses,37i9dQZF1DX74DnfGTwugU,rock,album rock,0.463,0.943,10,-7.95,1,0.0419,0.0303,0.213,0.0251,0.55,111.577,375307,46
1dQJiFYTqToVTf179hwiSM,Enséñame,Morbo,30,3TALgDWfFnlYTvqYkOwJhh,Morbo,2001-01-01,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,0.611,0.907,0,-7.809,1,0.0491,0.017,0.556,0.0811,0.606,115.095,222960,46
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,83,1ER3B6zev5JEAaqhnyyfbf,Hunting High and Low,1985-06-01,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,pop,electropop,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,46
5r35Zd5Onw3aV3Gm9XdgtI,Come As You Are,Nirvana,9,3SBQfBKAPWvCr4qse1uNis,Nirvana (International Version),2002-01-01,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.5,0.832,4,-6.281,0,0.0325,8.36e-05,0.00655,0.0924,0.553,120.066,219027,46
4Ld00UQYL3aPcK4yOnv0JP,Rainbow In The Dark,Dio,2,5OpZ8IOIhUYaD6gX7USOfk,Dio / Rock Legends,2007-01-01,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.511,0.917,9,-8.052,0,0.0378,8.57e-05,0.5,0.0418,0.652,117.564,252920,46
