track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
5QbbGWoqflXOBSNh2A8bs0,Praying To A God - Melio Remix,Mr. Probz,43,3eNO7UvTz8clLkINKQtcwK,Praying To A God (Remixes),2019-03-01,Tropical Vibes,37i9dQZF1DXd8Gn5cSmvFy,latin,tropical,0.66,0.419,3,-9.859,1,0.0457,0.197,0.0,0.117,0.208,110.021,213542,93
63Nj3NsQkLQs2MKgWk1Di6,Midnight at the Oasis,Maria Muldaur,35,0VJfvU1yx9EBbmKEOf424m,Rhino Hi-Five: Maria Muldaur,2005-07-19,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.663,0.512,1,-9.557,1,0.0273,0.093,6.78e-06,0.327,0.44,99.388,224987,93
23YKjuTD2esIoc2ICqTLxZ,Alipin,Shamrock,53,2gk2n4QVbkF6xEExoTKV4m,Are You Serious?,2005,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,0.731,0.189,7,-10.918,1,0.0329,0.768,0.0,0.0884,0.379,78.1,263547,93
1aJ1xeEQ1ivKGnTeuYolJk,If You're Hearing This,Hook N Sling,55,2yOjy8vG8Tp7bVByZSLNcJ,If You're Hearing This,2017-06-30,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.71,0.563,7,-8.004,1,0.0403,0.125,0.0,0.196,0.427,101.931,173925,93
6xFubQjHKixwjyRrEJZ8En,I Think I Love You Again,Aaron Taylor,53,2b1QEd0wigCSMP9ccBpjgv,The Long Way Home,2018-08-24,I Love My Neo-Soul,37i9dQZF1DX44dZ4p5QLf4,r&b,neo soul,0.763,0.325,8,-7.311,0,0.0426,0.443,4.51e-06,0.113,0.383,64.949,220000,93
30BsewEJZPxfuLNAlZPFje,"Read All About It, Pt. III",Emeli Sandé,68,0QwbgAJnx9FEFFC3EsyLrQ,Our Version Of Events (Special Edition),2012-01-01,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87e-06,0.0926,0.343,98.082,283707,93
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,80,4vUClKTFaDWnsHE8rK52GY,All That We Needed,2005-01-01,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.657,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.973,232533,93
4P0uyibZjcXZLVeNOHBd8Q,In Too Deep - 2007 Remaster,Genesis,47,632b0oXuFpstA4DO2cUKdG,Invisible Touch,1986-06-09,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.669,0.435,8,-9.646,1,0.0244,0.534,9.51e-06,0.0879,0.302,103.548,298093,93
6SkGfPa77E4giShVbk9N6R,Soon as I Get Home,Faith Evans,57,36G7gDkkRckUGU7lgG6nev,Faith,1995,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.652,0.498,11,-6.201,1,0.0416,0.517,0.0,0.149,0.321,120.144,324280,93
10mgRnVLwgGuQdTrRZsnQt,Lost Count,Walden Ash,31,6bQB8I0UNKtqKCSDUYnniM,Lost Count,2018-02-21,Rap Party 24/7 Radio / Gangsta Rap,4sGnz2x5tbHE2YlW1nemfb,rap,gangster rap,0.748,0.642,3,-5.689,0,0.0575,0.157,0.0,0.117,0.343,85.937,202371,93
3LSnp6mtKiVXCJwsmOvfMd,Summer Love - Recorded at Spotify Studios NYC,Chelsea Cutler,65,5hLin1G9HnweybsmPME5QV,Spotify Singles,2019-03-13,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.667,0.302,4,-11.633,0,0.0377,0.198,1.18e-05,0.101,0.239,81.966,214381,93
02Qo5DFgoGTiBGo4ZUvjXm,pete davidson,Ariana Grande,36,5KOu62BJwwCJTfyyAaEbZk,Sweetener,2018-08-17,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.654,0.312,4,-10.212,1,0.0508,0.429,8.59e-06,0.19,0.304,119.9,73813,93
0T6OsFhh9xIqsXTbvinXes,CharacterSelect (ВыборПерсонажа),BONES,52,3CHtm02RZNEPICeuXbnnyK,CARCASS,2018-01-03,Rap Party 24/7 Radio / Gangsta Rap,4sGnz2x5tbHE2YlW1nemfb,rap,gangster rap,0.754,0.575,1,-8.269,1,0.0541,0.0939,3.06e-06,0.192,0.167,109.012,140808,93
3G79AJm9H5lKnngSgBT21L,Ela Tá Que Tá,Mc Davi,60,26WTFLXc2Y8ps9P4QuLr27,Ela Tá Que Tá,2018-01-29,Trap Funk,37i9dQZF1DWTGaQ84g8alz,rap,trap,0.75,0.418,0,-10.011,1,0.0496,0.128,0.0,0.128,0.253,123.007,206829,93
54VhMO14MfyB9I9IUtjR6p,The Wave,R3HAB,50,6wdVJiC2DENXX7yE02Jym2,The Wave,2018-02-09,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.748,0.406,0,-7.462,1,0.0343,0.211,0.0,0.042,0.386,79.988,158062,93
0uiacvQPCC2C5OdPOnyIJy,Nemo,Pineapple StormTv,63,68TDWFELJ48DDaYbThXW79,Nemo,2019-12-07,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,0.761,0.637,8,-7.04,0,0.0533,0.327,0.0,0.0812,0.256,109.964,216000,93
6Nl5jjykRxa7salssZ0aER,Without You,Oh Wonder,4,5GXrievxdXgabSPY9gVq5J,Oh Wonder,2015-09-04,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.637,0.476,11,-7.135,0,0.058,0.249,1.07e-06,0.115,0.265,87.019,224740,93
6wRmGNg0GbroG27dV3Z4q9,"Honey, I'm Good - Club Mix",Andy Grammer,31,3ObdEDUbf3LppQEX0deQPV,"Honey, I'm Good (Remixes)",2015-08-21,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.68,0.862,9,-6.51,1,0.0404,0.169,0.0,0.252,0.325,123.048,207053,93
