track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
0zyyaMpWRZNSx2GqAMFKX3,Can I Change My Mind,Tyrone Davis,38,3WcptYwEwFcxhnhci37i3L,Can I Change My Mind,1969,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.545,0.669,1,-6.239,0,0.0456,0.314,0.0,0.0553,0.886,102.041,177733,37
53VHRWhYdLLkBli26hQ1hz,Voices,Cheap Trick,31,37P9MBdJRekfOIbPSX9alR,The Essential Cheap Trick,2004-03-02,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.456,0.691,4,-7.773,0,0.0265,0.252,0.0,0.366,0.531,94.854,262760,37
2fSlnttkjITMhb9utBufEv,I'm Still Here (feat. Soul Seekers),Jessica Reedy,26,1ZeukTlWIMTrFqENesOwP6,From The Heart,2011-09-27,Gospel,0pItJZBDZFvgAOdFnSITnJ,r&b,urban contemporary,0.625,0.533,10,-7.439,1,0.0505,0.336,0.0,0.1,0.598,67.945,246573,37
03yOjwHoOPDlTUg0NRxN6t,Cemetry Gates - 2011 Remaster,The Smiths,52,5Y0p2XCgRRIjna91aQE8q7,The Queen Is Dead,1986,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0.55,0.796,7,-7.007,1,0.0306,0.151,0.0,0.222,0.622,105.354,161040,37
5BXj1QDRU77J1ngVavG1tI,Kyrie - Single Version,Mr. Mister,54,0qCccU99b8JabM1xPpWJKh,The Best of Mr. Mister,2001-04-17,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.489,0.676,0,-8.769,1,0.0367,0.287,0.0,0.389,0.623,89.735,256960,37
3kySOLOrkLeOPvu3HXEgVz,Teu Segredo - Ao Vivo,Vou pro Sereno,74,54qZebNGBVhpyvMtTxrnhr,A Força do Nosso Som Continua (EP4) [Ao Vivo],2019-08-30,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,edm,pop edm,0.5,0.672,9,-7.363,1,0.0433,0.674,0.0,0.971,0.538,80.479,182861,37
6ceje6UKhygjO1U1TYvv5P,Sweet Love,Junko Ohashi,0,5RU9fbrAkb9vpigXoit0ci,THE BEST SONGS OF JUNKO OHASHI,1998-12-05,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.607,0.705,5,-6.929,0,0.0309,0.241,0.0,0.31,0.656,93.04,289333,37
1FbpSsdmMeqNu226tMXRqP,Ayer,Gloria Estefan,45,2K2yvhTFeRBZdDboSQzFAJ,Mi Tierra,1993-06-03,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.564,0.642,8,-8.109,0,0.0468,0.417,0.0,0.0622,0.843,88.052,314867,37
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,91,1qSOaTvsCOyFJya3v1UzkP,Lose Control,2019-10-11,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,r&b,hip pop,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387,37
38paDDziQ57k1f4VfKTeGk,California Stars,Billy Bragg,60,0yTmT1i6yHb5EVyJOmIwGw,Mermaid Avenue,1998,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.622,0.736,9,-9.229,1,0.0292,0.422,1.18e-05,0.0829,0.723,110.24,298533,37
5XsMz0YfEaHZE0MTb1aujs,Wake Me Up Before You Go-Go,Wham!,26,0CpBTGH3Eewlbw35IclPdm,Make It Big,1984-10-23,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.618,0.764,0,-6.027,1,0.0562,0.186,0.0,0.12,0.876,81.366,230693,37
2r008pcfVYc0zgQvSRqUJE,I'd Really Love to See You Tonight,England Dan,61,1lAMkHFW0e51taMt34LUQ2,Nights Are Forever,1976,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.62,0.556,5,-12.044,1,0.0336,0.184,0.0,0.301,0.592,119.172,159107,37
2a3oa2Z4QhB61uueut9ww9,One Little Christmas Tree,Stevie Wonder,48,1KVi81lvCshX6TViDnh1Po,Best Of/20th Century - Christmas,2004-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.353,0.354,10,-13.448,1,0.0575,0.797,0.0,0.582,0.71,90.563,167413,37
6jWkZvd1URGktyTTwcpPpB,My Girl,The Temptations,26,7C4vMPQR8KcbZv4e2ZI0lc,The Temptations Sing Smokey,1965-01-01,School Dance 2019 (Squeaky Clean),0SqaMfNsngZCpPw0UuelA7,latin,latin hip hop,0.579,0.419,0,-10.72,1,0.0346,0.625,0.0,0.0981,0.673,104.564,165000,37
