track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
1f9lD5VdRIGdSihiIwOFSx,Malvadão 2,Xamã,63,1E51Sg2mecSmWIXkuqY2mp,Malvadão 2,2019-09-13,Trapperz Brasil,37i9dQZF1DWWr5uieiPUVM,rap,trap,0.881,0.595,11,-9.781,1,0.0714,0.282,0.000117,0.112,0.911,130.019,149113,67
1rRWFc2p77FYyb67m5YeVO,Insane,Ofenbach,66,6xZas36HIne9hYQsXfySUi,Insane,2019-11-15,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.809,0.758,4,-5.658,0,0.101,0.409,0.000544,0.166,0.71,125.022,142230,67
4TdQmsHwJQbCaVSen5W9Zv,Counting Stars,Mountain Faith,2,74f1fnKDMj0JGuD1eliXQ9,Mountain Faith Pop Series,2015-08-21,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,r&b,hip pop,0.675,0.303,2,-12.501,0,0.0922,0.755,2.65e-05,0.201,0.541,138.193,96960,67
7uSZPbd8DxdkmSauCKnITY,We Rise,San Holo,63,1fgSS7d1R3fin79TUkhuxW,We Rise,2015-02-23,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.747,0.491,6,-6.043,1,0.0639,0.197,1.77e-05,0.0837,0.827,145.034,266483,67
2yYbsgAPuvoFQyomzNvmB0,gone,mr_slace,59,1D96LEiV9fQKdaKqEgkbSj,gone,2019-04-18,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.807,0.298,5,-12.322,0,0.102,0.653,0.907,0.918,0.537,156.003,121258,67
1DfASEEKVByFKTgCArlkS5,Miami,Nicki Minaj,46,2acDkDTWdNFie1HjcFa4Ny,Queen,2018-08-10,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.874,0.54,10,-7.084,1,0.417,0.217,0.00185,0.562,0.723,156.941,190747,67
0cZcOtDqLaavK7LowhTBsa,sunny,j'san,65,0enwhVDrDgNf2QpeleSUSZ,sunny,2018-04-26,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.811,0.429,0,-11.503,1,0.0789,0.468,0.607,0.109,0.646,138.027,139130,67
37I8L2Cx6PScWXn0tkN4wV,Rose Garden,Kupla,58,48hLO6DyflUOXESgg64zOA,Imaginary,2019-02-25,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.669,0.537,10,-10.599,0,0.0628,0.253,0.805,0.158,0.725,155.99,126280,67
2SMn57cBVxoD4TArscpovk,Islands,The xx,62,2nXJkqkS1tIKIyhBcFMmwz,xx,2009-08-16,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.871,0.472,4,-11.077,1,0.0756,0.74,0.286,0.145,0.707,124.04,160720,67
4QDAMBiRAZXK20zDCQiiuE,Are You That Somebody,Aaliyah,41,0Det4fQRMLOl5m7U96MaGT,"Best Of Hip Hop & R&B, Vol. 4",2014-02-26,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.852,0.658,9,-7.104,0,0.172,0.161,0.0131,0.0999,0.839,137.986,265667,67
71pdnPwplhMtpcz8UUL4rB,Ik Mis Je,Architrackz,57,3g3BrUBJfV7saMLtGop1RX,Ik Mis Je,2019-10-11,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,0.679,0.568,11,-7.564,0,0.106,0.4,3.59e-05,0.0732,0.712,188.066,191187,67
6KrCPjBhvH6h3CLX8AMt9x,A Veces,David Khalis,34,20pEz1tm5mNnqMaXwlpA0j,A Veces,2019-12-20,Urbano: Latino Vibes,0VsVywryrqLhHmsVFVcOAg,latin,latin hip hop,0.728,0.638,7,-7.882,0,0.105,0.0882,0.000642,0.0945,0.8,160.012,207074,67
6fPBVhvCajXeRFRG6DPerb,Extraspecial,Mark Lettieri,23,4UK9Odkkx9zJulsJttYVtz,Futurefun,2013-09-10,NEO SOUL GUITAR,0r5ojPhjqGVq21oQR13UJy,r&b,neo soul,0.737,0.521,10,-11.922,0,0.0741,0.199,0.883,0.105,0.718,170.103,342293,67
1CW7tYkpJ95c7bQkRf6CcK,I Wanna Dance,Jonas Blue,67,3niF8tyjfJw8pmfc6VYKGa,I Wanna Dance,2019-07-19,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.825,0.841,0,-6.433,1,0.135,0.0906,0.00411,0.258,0.616,126.026,184582,67
2lzI43HVBQHznsFFJ3RKpU,Doo Ding,Minimatic,24,1BMyqCyvVqi224xWocBtZK,Bric-a-Brac,2019-11-14,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.716,0.691,7,-7.525,1,0.108,0.228,0.394,0.652,0.836,180.035,251053,67
0m3FlmzEj0TffSexx6rWHh,What Child Is This,Kelly Price,20,5Vt6f0rFqEPxym3Y06hGTd,One Family,2001-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.668,0.525,8,-9.081,1,0.218,0.623,0.000757,0.152,0.586,150.19,332042,67
4SRtBFocTtcaWP3etJb7GK,Robbery,Lime Cordiale,64,44z3Y440N9zArT55GONVBe,Robbery,2019-09-20,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.687,0.708,3,-8.133,0,0.0891,0.421,0.242,0.213,0.89,152.937,223234,67
4uHMfLdd3IbY3UgZ8jct43,Mega Run - Downtown Jump,DJ ZsuZsu,27,2n9oVYAmwZgLQIdLDE5Ldj,Mega Run (Downtown Jump),2018-08-24,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.981,0.794,0,-7.34,0,0.196,0.125,0.496,0.12,0.808,124.96,202851,67
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,95,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,67
0vTJP35J4M1PY9iAA8UmbV,Sao Paulo Sunset,Saib,59,4uqJIUuSpvidPfFLDkAmHP,Summer Days,2019-03-08,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.693,0.918,7,-8.307,1,0.088,0.323,0.558,0.392,0.757,176.15,207401,67
4S4Mfvv03M1cHgIOJcbUCL,In My Room,Frank Ocean,79,71VX8yv9T2hNIYVZJVUWVp,In My Room,2019-11-02,Ultimate Indie Presents... Best Tracks of 2019,37i9dQZF1DWTc5QDlvD7t0,r&b,hip pop,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,133680,67
6JWlRd8ZFnXhCzg0mi3N5V,Tin Man,America,38,64sDz3NRE1xYuaIZWAyu4N,America's Greatest Hits - History,1972,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.646,0.531,7,-10.785,1,0.0671,0.528,0.0133,0.0836,0.655,172.02,209867,67
50KgeE96cK0y19DIwU0nLO,Im Not a Gentleman,Geto Boys,27,2MJEvcUvsLPjsvVgqn8xa4,We Can't Be Stopped,1991-07-02,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.811,0.522,7,-13.943,1,0.35,0.125,6.05e-05,0.3,0.638,160.95,238760,67
