track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
7JMUHcnjYWMGez9qWsgoQc,Seventeen - Thomas Gold Festival Mix,Thomas Gold,30,450kftaR0iD0fY7lM03QTq,Seventeen (Thomas Gold Festival Mix),2019-08-16,"Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)",73uj4YmsC7SJ6SbUMTvf07,edm,progressive electro house,0.562,0.782,9,-5.831,0,0.113,0.0405,4.3e-05,0.815,0.535,125.163,183555,38
6ScJMrlpiLfZUGtWp4QIVt,A Milli,Lil Wayne,73,5BGzOpea6At0Nd7tYtYZOP,Tha Carter III,2008-01-01,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,0.673,0.695,6,-8.636,0,0.278,0.0387,0.00206,0.194,0.774,151.468,221840,38
5t7SHDPq9Ef7O92chdneBs,Do It Again,No Rome,46,1SaI0lheU4SO5fAzmKBYlG,Do It Again,2018-05-24,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,0.671,0.388,8,-8.302,1,0.0632,0.041,0.000302,0.108,0.634,158.687,173748,38
5PM96PMKMfD1lLX2lryUsG,Oh Sheila,Ready For The World,51,7J4vN1d089or6LJDdIQxdg,Ready For The World,1985-01-01,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.798,0.577,0,-10.347,1,0.0777,0.0234,0.00112,0.0728,0.835,128.82,240093,38
2BDRHFw5170t2kRHD3uEMU,I Wanna Love You,Jade,39,2EwwOSHl7oOX1vyjQBx4Zc,Jade To The Max,1992-11-13,New Jack Swing,3ykXidKLz1eYPvuGoFlD1e,r&b,new jack swing,0.731,0.707,0,-9.79,0,0.0769,0.0596,0.00654,0.264,0.838,200.306,271400,38
6mz1fBdKATx6qP4oP1I65G,Pony,Ginuwine,72,4he7R24eqd1EbF9kegiAK8,R&B: From Doo-Wop To Hip-Hop,1999-10-08,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,251733,38
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,83,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,38
1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,MC Hammer,71,4r1WecJyt5FOhglysp9zhN,Please Hammer Don't Hurt 'Em,1990-02-20,1987-1997 OLD SKOOL JAMZ,0WicovBbxeB0nvQC6IfuaT,r&b,new jack swing,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360,38
1CtW4q1G7gZbFdwi8IrOWz,Carousel,Chris Goldarg,16,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.818,0.762,10,-9.347,0,0.127,0.00118,0.869,0.0837,0.647,128.016,166874,38
4OR7ZU05M7WSsHmcbRK9MP,In Paradise,Ballin Entertainment,0,5L1xcowSxwzFUSJzvyMp48,Ultimate Freestyle Mega Mix,2008-04-20,Latin Hip Hop/Freestyle,2MYEUjX0YAI9dxrBDzoCK7,latin,latin hip hop,0.695,0.616,0,-12.1,1,0.0817,0.00142,0.113,0.114,0.685,127.743,149864,38
