track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
1HOMkjp0nHMaTnfAkslCQj,My Sharona,The Knack,73,6H0wsYDvFlATzXHn0IqVpi,Get The Knack,1979-01-01,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,295400,84
0kFM6t9htbB53Dg8frGDGh,Kiss Me Deadly,Lita Ford,54,5nfd1bXqze24U3EZXP1Qlk,Lita,1988-01-02,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.468,0.743,0,-10.846,1,0.0326,0.00819,7.88e-05,0.369,0.648,156.103,241800,84
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,82,2widuo17g5CEC66IbzveRu,Hotel California (2013 Remaster),1976-12-08,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,84
3WIg3fd3W8I5HU8g3Y6P0k,Enola Gay,Orchestral Manoeuvres In The Dark,17,3uWvHMePGRYbZ1rNKZrprz,The OMD Singles,1998-01-01,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.58,0.74,2,-8.409,0,0.0353,0.0101,0.0207,0.0721,0.961,143.29,212573,84
6XOINCZBv8Q7RXgNNiTwIN,A Girl Like You,Edwyn Collins,63,4gIHBmLBXUnDJgWhcPzNDG,Gorgeous George,1994,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.619,0.781,5,-7.455,0,0.0393,0.0243,0.000286,0.402,0.533,126.267,236583,84
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,Creedence Clearwater Revival,76,0i9mOB6mPGqwVvtJEXiwPG,Green River (40th Anniversary Edition),1969-08-03,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,141600,84
4OYSOVUNixTBGRjcIKpne1,Have You Ever Needed Someone So Bad,Def Leppard,34,7FKcbsCm4eoDWTMTNCUUqw,Adrenalize,1992-03-31,Vault: Def Leppard Greatest Hits,6BKqPGcrFMy6TczW0R5Vsz,rock,album rock,0.497,0.726,4,-8.335,1,0.0272,0.0489,8.99e-06,0.049,0.735,136.792,324027,84
1bZCA8kaaYYIMpU3Mh7R7U,Made For You,John De Sohn,48,5wT9GG94G7Q4oiwBTF4RPJ,Made For You,2019-03-22,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,0.628,0.673,1,-5.943,1,0.0406,0.0193,0.0,0.0858,0.57,149.955,196480,84
7z85Sqa3JrNebHK8sDtcRG,Crocodile Rock,Elton John,3,6T9u7scKy8yDe6V1QmXpoJ,Elton John's Greatest Hits,1990-01-01,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.625,0.665,4,-11.681,0,0.0375,0.0786,1.37e-05,0.047,0.97,150.275,235067,84
6g1NlCpW7fgqDnWbCCDrHl,Wake Me Up - Radio Edit,Avicii,25,02h9kO2oLKnLtycgbElKsw,True,2013-01-01,Big Room House,7vJOXFe40axY7qS39vGDyH,edm,big room,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,84
2dtK02TSAuTvVYU2wGAVG0,Still the One,Orleans,58,47YQQPzYY32yZbWC40mlku,Waking & Dreaming,1976,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.565,0.615,4,-10.793,1,0.0384,0.0487,1.93e-06,0.16,0.591,143.928,234040,84
