track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,ZAYN,78,5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),2016-03-25,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,202747,18
1nKklxNyHet9zYDrLsYufT,Sucrilhos,WIU,50,1v79xCzCbygFTsiJig4q3T,Sucrilhos,2019-07-26,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,0.784,0.739,10,-5.434,0,0.0523,0.492,0.0,0.153,0.411,130.039,219692,18
0qIRdfBMfAfLTMQuVNMCeI,Teach Him - Acoustic Version,Melanie Fiona,19,3ZIaTpDcngqdRdWYjrH8cP,The Bridge,2010-01-01,Neo-Soul Essentials,0DIwi1dMI59NItQtiNcevy,r&b,neo soul,0.433,0.564,4,-4.546,0,0.027,0.666,0.0,0.0805,0.507,148.834,282200,18
4b2tcjrG1qUkSdsqEFP2dB,Sun Is Shining,Axwell /\ Ingrosso,71,6Ei5WWek37m1x9AjpSXTcJ,More Than You Know,2017-07-28,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.467,0.757,2,-3.01,1,0.0517,0.0866,0.0,0.0742,0.383,131.993,254653,18
4lL4xJcnGCLl7JbW3nSP26,Umikaze Tsushin (海風通信),オメガトライブ,20,3o01xlQNwgxRL5efHijzOL,AQUA CITY,1983-09-21,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.665,0.696,0,-5.602,1,0.0268,0.177,1.33e-05,0.033,0.508,126.476,279733,18
0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,Hozier,24,04E0aLUdCHnhnnYrDDvcHq,Hozier,2014-10-07,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241693,18
2AoRRax8pJeQEj9nGDUKob,Flotando,Francisca Valenzuela,53,5oauhyLdeLTkCcv8bqjjZK,Flotando,2020-01-10,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.604,0.693,6,-4.493,1,0.0398,0.294,0.0,0.359,0.371,162.099,242064,18
43GS3mtezoIFiuIZCLLiDY,Every Rose Has Its Thorn - Remastered 2003,Poison,71,2AMWVB3FWknjcMeb6hMZnd,Open Up And Say...Ahh! (20th Anniversary Edition),1988-03-21,Mega Rock Ballads: The Best Slow Rock Compilation Ever !,6LJtRKgDpzM8ZbbwC0jLhe,rock,album rock,0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.292,140.167,260173,18
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,86,42WVQWuf1teDysXiOupIZt,Birds In The Trap Sing McKnight,2016-09-16,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,18
4B2kkxg3wKSTZw5JPaUtzQ,On & On,Cartoon,71,0Lt1PzvVZoslDNI2Jsq6pW,On & On,2015-07-09,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.458,0.696,11,-4.742,1,0.0402,0.285,0.0,0.123,0.418,174.141,207069,18
