track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
4urxRqBRiaH0i20OKBsgxc,Break,Three Days Grace,63,0vv1zKShlm7WuawEup5Mf4,Life Starts Now,2009-09-22,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.578,0.897,0,-3.906,1,0.0357,0.000666,0.0,0.0924,0.737,115.491,193107,56
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,73,0VmE95pr5TSpZWucfyhO5e,Stronger (Deluxe Version),2011-10-24,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947,56
5xzCzOAOfRi4DOttSzvznR,Lullaby,Sigala,66,1SR7c6j94aiuYEhUrfTbZ7,Lullaby,2018-02-23,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.725,0.834,5,-3.913,0,0.037,0.0784,1.27e-05,0.0834,0.859,120.026,204022,56
1Oof977AMg2ZHlTPrLAIgI,La Evolución,David Blanco,11,3YTH4U8b7uHTRjK7MHB0aA,La Evolución,2009-09-21,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.808,0.965,10,-3.679,0,0.0317,0.0028,0.0,0.536,0.974,120.012,228000,56
1e8PAfcKUYoKkxPhrHqw4x,Someone You Loved - Future Humans Remix,Lewis Capaldi,69,7m7vv9wlQ4i0LFuJiE2zsQ,Someone You Loved (Future Humans Remix),2019-03-05,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0.65,0.833,1,-4.672,1,0.0359,0.0803,0.0,0.0833,0.725,123.976,189052,56
1gsb4CFzUMERAkfzAKwrZu,Siren,SUNMI,0,75eIP5pPvtQCB0bAz2TEsU,WARNING,2018-09-26,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.605,0.894,9,-3.885,0,0.0385,0.0119,0.0,0.0887,0.545,122.051,197252,56
14BH4qO7pgCmIe6mgLKOK3,Someone To You,BANNERS,74,6ErxPYc0KcJgLzQnpMGsth,Empires On Fire,2017-11-03,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.46,0.928,2,-3.683,1,0.0451,0.00595,0.0,0.24,0.684,75.05,219800,56
4ImIJRZNJhNQLLdUFSYJoS,Down with the Sickness,Disturbed,68,07w0hGS9XUdFsPBvDHy16y,The Sickness (10th Anniversary Edition),2010-03-12,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.649,0.896,10,-2.704,0,0.056,0.000319,1.19e-05,0.102,0.924,90.009,278707,56
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame,The Script,78,7JOCOjZTcLysDMkZGWlcIj,#3 Deluxe Version,2012-09-07,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.421,0.873,10,-4.343,1,0.0565,0.0653,0.0,0.123,0.63,84.803,202533,56
0rSdhfeQmYAfzO3kcjsCpg,Whore,In This Moment,1,1azQBA4tlIPpqXcABHVYkl,Blood,2012-08-13,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.604,0.883,11,-3.821,0,0.047,0.0254,0.0,0.0813,0.544,90.001,245533,56
1zOaxkbS1kAY1gIi0g8sOm,It's My Life,Bon Jovi,14,2R8sO7coUsDazpoQzmGIWp,Crush,2000-06-13,keg party jukebox,4PjiT7SWnUsTTTvKOuR76f,rock,permanent wave,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,224493,56
5mz1m4rdUWDHOnIy9fEWyo,Bad Medicine,Bon Jovi,0,1gXyKQKGhQolQdWErVg1O6,Bon Jovi Greatest Hits - The Ultimate Collection,2010-01-01,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.53,0.981,9,-2.077,1,0.0355,0.024,0.0,0.0795,0.837,118.677,316520,56
0QDTcZ2mK5v9KQbfG01jlc,First Date,blink-182,24,3QpsAEvpGg8Ai5aY0cy4Rb,Take Off Your Pants And Jacket,2001-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.581,0.923,0,-4.374,1,0.0407,0.000757,0.0,0.182,0.887,95.616,171533,56
0M6KY0x5u65ybXHZ3IAega,Qué Vida la Mía,Reik,63,2X17BMIMWhZDWHL0UR1LBS,Reik,2007-06-29,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.758,0.802,9,-4.507,1,0.0383,0.0528,0.0,0.183,0.804,98.022,171320,56
5lwVd35Zg6DJ4qibVMq99H,Date La Vuelta,Luis Fonsi,75,7IPOvQXhAI5OQD8S3ZOtmE,Date La Vuelta,2019-04-24,Tusa - Karol G | China - Anuel AA | Estrenos Reggaeton y Música Urbana 2019,0T47pLnihK4xB8Bk9IQ0Dv,latin,reggaeton,0.747,0.825,6,-2.903,1,0.0566,0.0487,0.0,0.107,0.866,94.006,219773,56
3icobpUUcKEbt2zQUqRpvM,One More Night,Maroon 5,33,7i1Ej2Ix9aIiLKqhNwAB2l,Overexposed (Deluxe),2012-01-01,2015 songs,6UJw1egIcZVfrBmcKs5uHH,edm,pop edm,0.714,0.821,5,-3.426,0,0.0315,0.0594,0.0,0.0799,0.636,93.0,219493,56
3ia3dJETSOllPsv3LJkE35,California Love - Original Version,2Pac,63,1WBZyULtlANBKed7Zf9cDP,Greatest Hits,1998-01-01,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.763,0.85,7,-3.052,1,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,284907,56
7112WRQXlBGe4Os43yw8gV,King of Rock,Run–D.M.C.,46,57FQTvThrTFPrGPAvZCjw6,King Of Rock (Expanded Edition),1985-01-21,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.825,0.857,2,-3.389,0,0.0448,0.00907,0.0,0.0461,0.791,98.204,314147,56
