track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
5W8YXBz9MTIDyrpYaCg2Ky,Last Resort,Papa Roach,79,0BHa0ePkvGAVKymB4FU58m,Infest,2001-04-25,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,199907,13
4D7ERaKgv8NAeck8RzUtRz,Younger,Jonas Blue,76,26IuzA897QHyOQVYBWXtTD,Younger,2019-09-06,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,0.784,0.845,3,-2.793,1,0.0596,0.286,1.59e-05,0.074,0.888,105.981,194721,13
1mzARUs2kMMxcKh1ome5aX,Safety (feat. DJ Snake),GASHI,63,1uezDIjS9R7NxGNy2wGlUS,Safety (feat. DJ Snake),2019-08-28,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.755,0.828,1,-4.443,1,0.0356,0.0271,0.0291,0.0799,0.729,109.011,177781,13
6MHOg9xiYC2gj8zcASaLUo,"Strangelove - 7"" Version",Depeche Mode,52,1RC1I4Sf6tfnyMVoRJxDo3,The Singles 86-98,1998-09-23,permanent wave,7rPsfDTqiZYIT4PVzQ4c0c,rock,permanent wave,0.565,0.96,4,-3.503,0,0.0354,0.0441,0.00183,0.352,0.888,118.999,227413,13
4ke10RxaICD8Aigf7YTFrd,Last Resort,Papa Roach,48,07mJ8UjL2BzPTDBE4r0LmK,The Ultimate Workout Collection: Blood Sweat And Tears,2009-01-01,Hard Rock Workout!,5nQrMpkyWmxPX0gk74htMk,rock,hard rock,0.591,0.892,4,-3.703,0,0.0582,0.000511,0.000887,0.244,0.648,90.591,199587,13
46QazXxQS0B31CnbRCy8CV,Rock You Like a Hurricane,Scorpions,64,4vQ96yyyYbaeTQujH3iTtd,Comeblack,2011-11-04,Classic Rock Legends,3NcxM1LJJdua8AcRxtijNY,rock,classic rock,0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,255573,13
0RQubSwJFQaAHxKC5HQfFb,Turns To Gold,Jimi Charles Moody,1,13sssHbTcgCJVKzmWUZUg5,Turns To Gold,2016-04-01,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.476,0.869,2,-4.13,1,0.0371,0.00918,3.44e-05,0.0582,0.613,77.47,219314,13
7or26qS3BfpTtWO3BFw5GE,Addicted,Amy Winehouse,51,097eYvf9NKjFnv4xA9s2oV,Back To Black,2006-01-01,Soul Coffee (The Best Neo-Soul Mixtape ever),16iNEskDatG5KbDV16F6LR,r&b,neo soul,0.786,0.846,8,-3.752,1,0.0391,0.00144,0.0172,0.101,0.695,107.976,165120,13
3X7abqSXC4xrxuC1ykpWcY,Livin' On A Prayer,Bon Jovi,15,3Ad4QdO0EJr1c2livr9cmm,Bon Jovi Greatest Hits,2010-01-01,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.522,0.882,0,-3.216,1,0.0359,0.0599,0.00021,0.33,0.815,122.541,250627,13
7iA8BlFVOityG3DGPExJtx,Falling Back,Roosevelt,54,3dRyi7KJOlQxfzA2hrMjJe,Falling Back,2019-03-01,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.552,0.93,7,-3.467,1,0.0355,0.000579,0.81,0.107,0.625,114.981,279677,13
0832Tptls5YicHPGgw7ssP,Beast Of Burden - Remastered,The Rolling Stones,18,54sqbAXxR1jFfyXb1WvrHK,Some Girls,1978-06-09,House Of The Rising Sun,1bMYfBHYBCRHY5LGkjlpSy,rock,album rock,0.786,0.87,1,-3.875,0,0.0316,0.413,0.000494,0.0389,0.864,100.66,265173,13
7h5vsnbygkp5EXbRgXQ77g,Lo-Fi Children,Wild Party,47,1itqJ1Ss7xUhNq0XoV1Ndk,Phantom Pop,2014-10-07,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.53,0.79,5,-4.446,1,0.0369,0.000373,0.000742,0.244,0.577,84.011,217440,13
4oq3le9UdPBzw21wYKrKJL,Misomaniac,Cityzen,36,1WfuNs285xwauZCxwRdr98,Misomaniac,2019-11-22,Electro House - by Spinnin' Records,4pVZ70y8vzzkn2GVwQbQw8,edm,electro house,0.774,0.88,10,-4.35,1,0.0572,0.00568,0.859,0.0795,0.911,124.011,209032,13
5YTMV11r6H8eeKuHghbBql,Te Quiero Pa´Mi,Don Omar,51,4adG4mIK7dgdrBfFyvwfyD,Te Quiero Pa´Mi,2016-11-11,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,latin,latin hip hop,0.765,0.816,1,-3.99,1,0.0595,0.124,8.06e-05,0.197,0.624,89.005,212027,13
6DlsyQu6NCdRaJvCk16A98,Vivir Contigo (Remix),Trending,24,0Tm0GuBoosqEGmlvNgf4Ds,Vivir Contigo (Remix),2017-08-18,LATIN FLOW MIX - Música Cristiana🎵,396llvvFOIB9jgPg0kqNDb,latin,latin hip hop,0.802,0.878,5,-2.247,0,0.0379,0.0168,0.000127,0.119,0.76,99.974,192000,13
5sLvtzrdkCpbyyaSaYpS9c,Devil's Basement,Shanghai Treason,6,7wOO0HAqoWobfIt4eeuAPM,Devil's Basement,2019-11-22,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.541,0.93,7,-4.739,1,0.0541,0.00105,0.00128,0.281,0.616,111.102,184090,13
1ZAWaJppxtA3zPh1R2W2wS,Supersonic - Remastered,Oasis,54,3F7qb5AiQdWxuMgSyQ9zyg,Definitely Maybe (Remastered) [Deluxe Edition Remastered],1994-08-29,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.362,0.91,9,-2.863,1,0.0407,6.29e-05,0.0123,0.0933,0.597,104.043,283787,13
3glRVTeqKmtGqmblN77lw0,flowerbeds,Sfven,42,6YHOtWKZfOVVoT5vCCMtlb,flowerbeds,2020-01-10,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.795,0.83,6,-5.491,1,0.0343,0.13,5.34e-05,0.0806,0.824,119.98,172293,13
1mzARUs2kMMxcKh1ome5aX,Safety (feat. DJ Snake),GASHI,63,1uezDIjS9R7NxGNy2wGlUS,Safety (feat. DJ Snake),2019-08-28,Dancefloor Beats,6mMk6QCzEgT3QGaCV1R4S5,edm,big room,0.755,0.828,1,-4.443,1,0.0356,0.0271,0.0291,0.0799,0.729,109.011,177781,13
4oRP8osSzhdDJ9xD32YZUu,World's on Fire,Superheart,48,54d8qwI9FEtXTSToy4Fxm8,World's on Fire,2019-12-30,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,0.585,0.85,5,-5.345,1,0.0262,0.00445,0.551,0.0876,0.883,119.999,274351,13
57i3M29DWoo7RDk0Tf0LZG,Daylight,Matt and Kim,65,4bQi4sDv5BugGpaQWJiEXa,Grand,2009-01-20,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.57,0.798,9,-4.92,1,0.0323,0.102,0.000128,0.178,0.671,103.303,171333,13
3qcHQP6CmA2Grs3baKLiMB,No Importa Que el Sol Se Muera,Mœnia,22,4vp2Ry3d7kEdUfkeJb9DOC,Duetos,2015-10-09,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,0.697,0.873,2,-4.995,1,0.0278,0.0706,0.000288,0.682,0.797,100.025,229733,13
6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,Selena Gomez,69,3cGKAHAUhAaTTezK4GbBhQ,Stars Dance (Bonus Track Version),2013-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post-teen pop,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231987,13
6SqX9J8tXk7rXaspk7GWX1,I Feel So Bad,Kungs,64,66KCBRiOFSs9bki2A15WlB,Layers,2016-11-04,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.762,0.821,9,-4.17,0,0.0389,0.205,0.000419,0.259,0.769,122.999,206960,13
2cyfSwcJRd5ikvj34eokdN,Coloring Outside The Lines,MisterWives,54,3MkcfcWjL0cey5ugIsDe2i,Connect The Dots,2017-05-19,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.655,0.823,0,-4.28,1,0.0546,0.0196,9.14e-05,0.546,0.622,111.007,231307,13
0atfY1ew83Ql9nNnJiD2t5,Bonita,J Balvin,74,5VVKOOGmPdCa8Iie0Jzydb,Bonita,2017-06-02,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,latin,latin hip hop,0.775,0.867,5,-1.582,0,0.0414,0.0132,0.00684,0.278,0.869,96.038,265747,13
560rREKGHgFwL4IbiLzLuv,Nothing From Nothing,Billy Preston,2,0FH6FFkoKtLXwb4CjzMJjW,The Kids & Me,1974-01-01,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.81,0.827,9,-4.093,0,0.029,0.59,0.0142,0.198,0.919,102.816,156200,13
1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,77,1XYA8eDvomdYTbQBzk0jT1,Pretty Girl (Cheat Codes X CADE Remix),2017-03-02,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613,13
