track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
3FX1ELIrd9B6YsmJX2Qwao,Volaré - Artury Pepper Remix,T-Bone,0,33w0KIk9WqKpf6tJQxQPrq,Volaré (Artury Pepper Remix),2018-11-23,LATIN FLOW MIX - Música Cristiana🎵,396llvvFOIB9jgPg0kqNDb,latin,latin hip hop,0.552,0.926,10,-5.967,1,0.0335,0.000227,0.069,0.144,0.16,127.978,281670,58
395C2pn0PdOYPzM4B1jLoO,Sex on Fire,Kings of Leon,12,3zcaaeSOpOZJyxoQF9rPXU,Sex on Fire,2008-08-11,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.544,0.903,9,-5.651,1,0.0545,0.00166,0.00632,0.1,0.432,153.629,204587,58
3rzYUfyzdZW96cHXnGn1xI,What Difference Does It Make? - 2011 Remaster,The Smiths,52,6cI1XoZsOhkyrCwtuI70CN,The Smiths,1984,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0.383,0.888,1,-6.503,0,0.037,0.000492,0.000174,0.0479,0.393,163.23,229867,58
47Ls11l7EzQazAwsw7AAwT,"Glowstix, Neon & Blood",Incubite,0,61QDorspx282H7iLc5dbFs,Toxicum,2011-02-18,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.547,0.888,1,-6.643,1,0.0299,0.000283,0.501,0.168,0.333,129.993,272893,58
7AxmT6cBkyLwEnb1IJWtUr,Operate - The Chainsmokers Remix,ASTR,51,0eJnwCEAhhC2w0okNaROFm,Operate (The Chainsmokers Remix),2014-03-11,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,pop,indie poptimism,0.592,0.927,1,-7.446,1,0.0379,1.42e-05,0.583,0.294,0.326,126.005,232381,58
3mjxQEvWVaBsQZA1MvIFr9,In My Dreams,Max Shaun,36,76LXMEzlqRPX3DAEGVJUUH,In My Dreams,2019-08-02,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.473,0.792,2,-7.813,0,0.039,0.0764,0.0,0.0714,0.11,127.004,210118,58
61zb08Z5sF4s0olbb7RI5f,Soy Feliz,Rene & Diego,8,5BSrld2M4Kcw7Q0BWZMKGI,Estoy de Pie,2013-06-10,LATIN FLOW MIX - Música Cristiana🎵,396llvvFOIB9jgPg0kqNDb,latin,latin hip hop,0.526,0.801,6,-6.498,0,0.0299,0.000497,0.000115,0.0967,0.293,133.966,333333,58
1H5WimCdM8ipvWdPADYodN,Kung Fu,Kenneth G,18,00Q2DyNThd3k0CrmAs2fNG,Kung Fu,2016-01-29,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.561,0.95,6,-5.643,0,0.0523,0.000742,0.718,0.115,0.462,127.941,236250,58
7xSXEGgKFPLI5wpwdSaXOu,Dream On,Daydream Nation,14,1oWkxRBx4DRkENYPkRvzzn,Dream On,2019-10-04,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.277,0.883,11,-5.921,0,0.049,4.23e-05,0.0595,0.0845,0.425,155.928,198800,58
69Cm6g6cFre6OQs4oeaJji,Look At Me,Suvenir,30,7BNiZ6XQvBGpF6BfQMft6D,Look At Me,2018-10-19,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.604,0.871,7,-7.36,1,0.0466,0.0206,0.0,0.278,0.219,140.032,209914,58
