track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
6qINThmTDYBm8twguFRueG,Cumbia del Olvido,Nicola Cruz,60,7Mz3hUKPxQMZco25qZ6sQF,Prender el Alma,2015-10-30,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.71,0.312,1,-11.451,0,0.0857,0.938,0.909,0.109,0.25,169.955,216015,59
1dNyRyz1QBN9kO1etUs1PI,All Girls Are The Same,Juice WRLD,3,5sofQgEC2ykpi717NZJqAw,All Girls Are The Same,2018-04-13,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.673,0.449,0,-9.727,1,0.298,0.169,0.00115,0.0731,0.216,161.925,169295,59
414l3kk56P1gtMqrIG0zMf,D.O.N.T.,Lucky Luke,46,3XbWJrhxzw7BvdmCWMKF0S,D.O.N.T.,2017-10-15,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.964,0.73,6,-6.778,1,0.206,0.153,0.809,0.101,0.259,125.028,188170,59
6j3MJ0jtsReAgwRwqsHC7T,Sad,Aivarask,56,69o5UxAU7fhu1suuhxOPJZ,Sad,2019-08-23,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.818,0.76,11,-7.326,0,0.186,0.197,9.39e-05,0.0749,0.365,125.055,175200,59
1mf4LgYP4u7AEdEawelr6s,Vuelva a Ver,Dalex,50,25w0kbwVprNRy6RisuqLOt,La Nueva Ola,2018-10-04,Trap Luv,37i9dQZF1DWTLxOkM7PwUb,rap,trap,0.77,0.55,9,-6.042,1,0.145,0.645,0.0005,0.26,0.421,159.911,189250,59
0z7QCHOnnIPiilUkEQ0Y1s,Analog,leaf beach,50,10bPAFEkH9srG7CV7hW6I2,Arrival,2018-05-01,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,0.746,0.371,9,-8.226,0,0.332,0.432,0.423,0.0954,0.488,174.256,97433,59
0kTCZWErCBvYrM9CNjQaRT,Rock N' Roll,Dfideliz,56,6FnmR3gZss0FsPqPMcN9uV,Rock N' Roll,2018-12-14,Trapperz Brasil,37i9dQZF1DWWr5uieiPUVM,rap,trap,0.866,0.422,1,-11.239,1,0.0635,0.261,0.00783,0.112,0.382,132.031,173451,59
3QP4PFk6ExkTlHQgfOHppJ,The Cat,Eprom,42,2W7IvBrsQstbulR6QhMKH9,The Cat,2019-02-27,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.635,0.192,5,-9.936,0,0.211,0.384,0.629,0.377,0.0376,130.038,150600,59
3H8n2CHfv2tV1UYsIO0OwG,Balenciaga,Ufo361,50,533McRhovWPzk7F6bkT5EV,Balenciaga,2018-02-23,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,0.755,0.554,7,-7.449,0,0.106,0.122,0.000377,0.109,0.178,137.075,200821,59
77tsD2Ai9gdjePMqF4TxPS,Dark Angel (feat. Kevin Gates),Trae Tha Truth,49,2MwVKskHJfaLuglDU5Or9C,I Am King,2013-11-25,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.676,0.92,0,-5.823,0,0.269,0.138,0.0107,0.238,0.434,127.131,267233,59
