track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Pedro Capó,86,1tFnP9PwIMeMIuj92mfswZ,Calma (Remix),2018-10-05,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,edm,pop edm,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,238200,50
0KwlzQaySxzPkt0nELecnx,Don't Worry (feat. Aloe Blacc),Mesto,66,6bpPgFrZep5KGl9nFsoT8L,Don't Worry (feat. Aloe Blacc),2019-11-29,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.741,0.733,1,-4.572,0,0.0367,0.143,0.0,0.103,0.549,125.962,175099,50
7tG7pY6DLgpCeUIIPIvv41,Luv With U,BLENDER,34,5MExj8x2j4ozruCvfeEYDo,Luv With U,2019-06-28,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.734,0.612,9,-5.486,1,0.0571,0.589,1.96e-06,0.0878,0.728,144.973,194943,50
1rkrZxfScVaKmHdwo92Hr7,The Weekend,David Puentez,48,5ycPx7vTaEsmUn6TXZPTiC,The Weekend,2019-10-11,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.805,0.665,6,-4.161,1,0.0433,0.663,1.3e-06,0.135,0.77,125.935,139048,50
5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd,82,3wpdeV1FZfiEnelZSfAFp4,Good Thing (with Kehlani),2019-09-27,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901,50
5Cbo7oz78gqkzV3EAM63VA,+,Aitana,81,6zardvJflEyoRedCUCBUw9,+,2019-12-17,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.561,0.666,8,-4.243,1,0.0322,0.106,0.0,0.123,0.675,160.019,219367,50
4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,The Beatles,74,7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),2000-11-13,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,145747,50
3bCuNSiaBHqxdevMYEnGpe,Tanto,Jesse & Joy,78,3mBRgkagJKALFDxm5ptevT,Tanto,2019-10-04,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin,latin pop,0.766,0.729,11,-4.534,1,0.0533,0.424,2.48e-06,0.109,0.62,143.955,220701,50
7gq9Mo03Zr417T2C5sgR03,Don’t Tell Me,Matisse & Sadko,62,24rekTPLd3gRRYAipE1pqq,Don't Tell Me,2019-01-18,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.597,0.785,4,-3.219,0,0.04,0.113,0.0,0.336,0.575,126.002,173571,50
5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,Zara Larsson,79,2BM5FQCILC33Va2jOZ11Mu,Ruin My Life,2018-10-18,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,190932,50
