track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
54s7NH3Lnu8nlrX08VPwFI,Hot For Teacher,Van Halen,7,6x2n6wj3WvkRi8J8gxEcF0,1984,1984-01-03,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.552,0.948,2,-4.896,1,0.15,0.000461,0.00031,0.0607,0.502,127.473,282467,88
2mUmIojqLpULQ4FoCsKngI,We're Warriors,Hellblasterz,25,6mt6mfy7yAC6SyBKeJUI01,We're Warriors,2020-01-03,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.317,0.977,10,-1.133,0,0.294,0.00926,1.6e-05,0.153,0.0808,115.681,281728,88
5C4yy21AJ8AeMeK0fVQCZD,Paranoid,Black Sabbath,0,6dWxVdXbNaux60KZsO89rN,Absolute Rock Anthems,2008-07-07,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.398,0.929,4,-5.041,0,0.141,0.000464,0.0244,0.181,0.493,163.105,165600,88
1iOmLEvypLACEMAuFd1kJb,Warriors,Paris Blohm,43,0GGHlKVJyWMaCuSrPWVabU,Warriors,2019-02-06,Epic Bass Drops | Best House Mixes,4IS7o1utOzhimFEFnj9gmu,edm,progressive electro house,0.569,0.924,7,-3.433,0,0.074,0.00698,0.000464,0.426,0.0455,127.906,169680,88
5VVWgWH8HFLAtM8lbttvn9,Stockholm Syndrome,Muse,60,0HcHPBu9aaF1MxOiZmUQTl,Absolution,2004-03-23,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.434,0.977,2,-4.845,1,0.0786,0.00187,0.166,0.347,0.0939,128.223,297000,88
6dMHdkQmWuDuDltWjBLJBd,Karate,R3HAB,57,2d08mANNHmeIsJLnbqE6NU,Karate,2014-12-29,Big Room House,7vJOXFe40axY7qS39vGDyH,edm,big room,0.626,0.961,5,-3.587,1,0.0687,0.000407,0.0024,0.684,0.668,128.01,210000,88
28r8mD037GEBPG5a65YdDQ,Keep It 100,Grandtheft,48,70KMAuOp2QgMO5eGlF602w,Keep It 100,2014-06-10,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.623,0.947,1,-3.347,1,0.25,0.00598,0.788,0.279,0.457,164.029,214138,88
5dyDkXi1bnQKSyIdO0JXp8,Hundred Miles,Yall,64,6PEYvIrLYHJ8BvpE5uUChz,Hundred Miles,2015-10-16,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.479,0.714,7,-3.776,0,0.109,0.025,0.0153,0.206,0.49,98.23,172413,88
2ItO4ZVCtwEHuLL6ygajGM,Let The Music Take Control,W&W,62,1Ot052om0xcjUFSQqXu6ZT,Let The Music Take Control,2019-05-17,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.388,0.971,6,-2.274,0,0.149,0.00143,0.091,0.433,0.175,194.956,156450,88
1tWBJaXRlYd3NPuqzRIfm2,Pipa - Pep & Rash Remix,Santos Suarez,3,4ZohjX0rBFNBfuZrtQHbcP,Pipa,2013-09-12,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.549,0.92,0,-4.983,0,0.0999,0.00513,0.879,0.212,0.316,128.009,320630,88
