track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
1IBKePjbIXAkXiSvT2E4LQ,Need You,FTampa,13,1O1J74cKYpkMsNRS9hXBH7,Need You,2016-04-01,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.636,0.833,8,-4.504,0,0.0452,0.625,0.0066,0.14,0.817,127.991,212509,14
16P1PlyrHWjWKMHWQtDuDc,Summertime Love - Kingdom 93 Remix,Captain Cuts,30,70FZgBhFWV6JSf4fE18mcc,Summertime Love (Kingdom 93 Remix),2019-10-11,Dancefloor Beats,6mMk6QCzEgT3QGaCV1R4S5,edm,big room,0.743,0.897,3,-4.821,0,0.051,0.102,0.189,0.056,0.744,126.046,187619,14
4DXMM2jLdMb2y0ihcbPebe,I Wonder Where,Glenn Gatsby,38,3tTrFTlo28pTZqflOKvVBP,I Wonder Where,2019-11-22,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.855,0.926,7,-3.864,1,0.0477,0.198,0.358,0.139,0.911,124.991,178560,14
5dle7lDSqNS2AcFtbvgkud,Rhythm Is A Dancer - 12'' Version,SNAP!,12,5NZ0wQA1HzBSDSyOWEU96k,Rhythm Is A Dancer Volume 08,1991,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.768,0.874,9,-7.303,0,0.034,0.117,0.0628,0.0842,0.839,124.251,316133,14
67d8DiMwQJLwPRdKhVjmS4,Tease,Ralph,35,5hiyX4hWsvBpf8JsdTSOhh,Tease,2017-02-15,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,0.68,0.804,7,-5.076,1,0.0288,0.155,0.00331,0.275,0.623,130.073,211233,14
3cOnQmSQuEUie603kZp82h,Somebody Dance with Me,DJ Bobo,43,42iXHnNCzEOJ3Ik0J5OEJz,Best Of,2014-05-02,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.682,0.988,6,-7.11,0,0.0388,0.101,0.00105,0.14,0.649,124.051,212893,14
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,KISS,78,4FA68GsblSfvKZZRfM1tI1,Dynasty,1979-03-23,Classic Rock Playlist.,7CESj1xKbxdArRzloygvkl,rock,classic rock,0.768,0.852,4,-6.215,1,0.038,0.213,7.45e-05,0.0723,0.867,128.374,271240,14
2G2yZspUEByEgiGCAAW3ue,Losing Sleep - Kat Krazy Remix,John Newman,0,2qxorHcjyvIslJatHk2rfT,Losing Sleep,2013-12-12,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.649,0.935,0,-2.739,0,0.0574,0.318,0.00361,0.321,0.662,126.994,230886,14
5vzFnlJE4MSKmV24u2F89j,Ich muss gar nix,Grossstadtgeflüster,46,2PusFImwQTKH0OzX3lYZnW,Muss laut sein,2006-01-01,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.787,0.945,4,-5.34,1,0.0324,0.121,5.6e-05,0.134,0.855,126.122,184267,14
3uotsVdKcolpIxr0WHnaPe,Mariposas,Belanova,40,4A5xZNLt57Xm0e19OPyNGX,12 Favoritas,2014-10-14,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,0.651,0.976,10,-4.078,1,0.0412,0.481,0.456,0.354,0.685,134.997,227947,14
4yiqRnJ7YQYU9jwuMOx1iy,Leave It to the Weather,Cabela and Schmitt,33,4kHYi4mmZlaaYeSW3qpqxM,Leave It to the Weather,2019-12-14,SINULOG Festival 2020,0COM4nZqdXC3sMjVdcaU7V,edm,big room,0.766,0.81,0,-8.832,1,0.0355,0.125,0.000436,0.201,0.793,129.653,196125,14
