track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
0kfp6rRddGkoyAhosSeZLS,Buss Down (feat. ZieZie),Aitch,60,3GXahpmgm1UzAxyeL9CDdc,Buss Down (feat. ZieZie),2019-09-02,Rap Workout,37i9dQZF1DX76t638V6CA8,rap,hip hop,0.795,0.779,11,-5.413,1,0.177,0.109,1.44e-05,0.0836,0.783,95.045,211787,6
2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,74,71HM1CMYWeZzws8pyiEn46,The Predator,1992-11-17,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,260000,6
7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",ROSALÍA,88,3844bY26oeSkqd06th4EYp,"Yo x Ti, Tu x Mi",2019-08-15,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040,6
3Ey11v2aiX14s4wBaYbhlp,Don't Waste My Time (feat. Ella Mai),Usher,73,2veUi52T9SqSvwXJYd5aIT,Don't Waste My Time (feat. Ella Mai),2019-12-13,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.701,0.778,2,-5.076,1,0.201,0.125,0.0,0.0828,0.609,99.956,199720,6
6JFsaLR3DbdbBSmr75DlpA,Deja (feat. Nejo Y Dalmata),J Alvarez,0,2VP0irbKxiDWd76WpCUtFu,Lo Que No Puede Faltar En Tu Colección,2014-10-17,REGGAETON VIEJO,31hG19URdBvLEpQWKFYfdD,latin,reggaeton,0.745,0.756,1,-5.446,1,0.141,0.238,0.0,0.363,0.736,81.016,276380,6
4Tyv7nnNTHC6mR1pTubIrw,Drop It Like It's Hot,Snoop Dogg,7,6HvNCIZj3oCfxz0j75HaIZ,Drop It Like It's Hot (International Version),2004-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.912,0.553,1,-4.716,1,0.205,0.188,0.0,0.102,0.62,91.991,270467,6
4cgJF9rKas2H5AC8FnNts0,Let's Play House,Tha Dogg Pound,52,7l1KUvadF1rcUXRhviJXXD,Dogg Food,1995,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.822,0.702,10,-4.759,0,0.0755,0.0919,0.00559,0.191,0.804,91.37,204440,6
3dA1Z1MFUVbdY796jNEjr2,Schnell machen,Sa4,54,0wLcnexOoOhyiM3lZMSqus,Schnell machen,2017-10-13,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,0.71,0.618,9,-5.227,1,0.343,0.349,1.81e-06,0.0815,0.634,91.02,214187,6
0IqWe2tdLQw9Mzf11pNwL4,Seu olhar - Remix,2STRANGE,45,4Ghhw7LEIKGOiKA2MNIR2B,Seu olhar (Remix),2019-11-08,Brisa Pop,37i9dQZF1DX2vsux22VuNL,r&b,hip pop,0.449,0.598,3,-4.92,0,0.269,0.375,0.0,0.105,0.689,48.981,198621,6
2eSAEd4El60OeatNib90TT,Bring Back That Leroy Brown - Remastered 2011,Queen,32,5SBHID8qGG3x52zgoh2ilz,Sheer Heart Attack (2011 Remaster),1974-11-08,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.702,0.641,0,-5.594,1,0.0879,0.399,0.0,0.0763,0.863,118.486,135307,6
4cuGZb0iFyHtwaSKdKrJkF,Imposible,Luis Fonsi,68,5C0YLr4OoRGFDaqdMQmkeH,VIDA,2019-02-01,Tusa - Karol G | China - Anuel AA | Estrenos Reggaeton y Música Urbana 2019,0T47pLnihK4xB8Bk9IQ0Dv,latin,reggaeton,0.783,0.738,11,-4.078,1,0.0741,0.127,0.0,0.127,0.925,90.976,164533,6
6UFEJuDXQMWhL5UH5f9fUR,Enemies (feat. DaBaby),Post Malone,46,3KziODx7ieQTgYCVrS6nBv,Hollywood's Bleeding,2019-09-06,Hip-Hop Central,37i9dQZF1DWY6tYEFs22tT,rap,hip hop,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760,6
