track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
0k1hbeZodoEw34FAdbh8xM,Brujeria,El Gran Combo De Puerto Rico,55,18m4lag970uk1AMSvaUZmg,Aqui No Se Sienta Nadie!,1979,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,0.795,0.623,7,-5.375,1,0.0461,0.565,1.09e-05,0.062,0.96,93.03,205813,68
5Cz3z2cS7vOafvQHgxbOjn,Before I Let Go - Edit/Remastered,Maze,46,3qQtlOHTQpAaHZoEkPS7pe,Greatest Hits: 35 Years Of Soul,2011-01-01,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.776,0.57,6,-5.392,0,0.0335,0.222,2.23e-06,0.111,0.964,103.028,234707,68
3rKYiySCDMUKTw5kGVVhaa,Marvin Gaye,Charlie Puth,63,5Nwsra93UQYJ6xxcjcE10x,Nine Track Mind,2016-01-29,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015,190453,68
42ftjU4cTN5UTRksyqBKZJ,Cake By The Ocean,DNCE,10,1sfmaFRbpMEGHH7DGup1wT,SWAAY,2015-10-23,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.771,0.76,4,-5.459,0,0.0514,0.147,0.0,0.053,0.881,119.0,218440,68
51uLQESb4VnYAbs5WtGxho,En Cero,Yandel,73,6g2Cu0rMNRxTkRovhkGgcq,En Cero,2019-05-24,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.733,0.782,9,-4.788,1,0.0386,0.156,0.0,0.286,0.634,93.021,223587,68
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,Taylor Swift,78,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,231827,68
1Kjer1JoWuJGNwGV6Pbgv1,Cristina,Sebastian Yatra,74,5lhQfarxkGkFATjitVSHC6,Cristina,2019-03-22,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.649,0.502,5,-4.368,1,0.0437,0.286,0.0,0.166,0.695,87.0,202040,68
3rZxzqH3vl8yY0BTL4lzxL,En Cero - Remix,Yandel,68,1hrVRxW1ZJV1h0tyP4Nn8s,En Cero (Remix),2019-12-06,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.792,0.782,9,-5.201,1,0.0538,0.0961,0.0,0.142,0.628,92.995,296227,68
59s0s39NFWScuHDbHytI14,Indeciso,Reik,88,4qecT0ZJrf35thz2WaEm6P,Indeciso,2019-08-23,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,0.896,94.949,217253,68
7BKLCZ1jbUBVqRi2FVlTVw,Closer (feat. Halsey),The Chainsmokers,85,0rSLgV8p5FzfnqlEk4GzxE,Closer (feat. Halsey),2016-07-29,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,68
5CIb44Mj3kRW2FyGqMcVK4,Cake By The Ocean,DNCE,2,2NTF0TZdepYJKq9pEDINyN,SWAAY,2015-10-23,School Dance 2019 (Squeaky Clean),0SqaMfNsngZCpPw0UuelA7,latin,latin hip hop,0.769,0.757,4,-5.424,0,0.0526,0.146,0.0,0.062,0.881,118.98,218440,68
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,88,35s58BRTGAEWztPo9WqCIs,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,Hip Pop 2019,3tmx4p5RGlOV1AapXOt1Ze,r&b,hip pop,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040,68
6qqd7DGn2VXzxsR4k3Ycun,Fantasias - Unplugged,Rauw Alejandro,77,2NQINd10CuEMzd7wBMZc7G,Fantasias (Unplugged),2019-11-05,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.714,0.528,0,-5.219,1,0.0381,0.698,0.0,0.12,0.538,91.952,200594,68
7C1trmcQQ5n5RNy4l6ziCv,Some Say - Felix Jaehn Remix,Nea,63,3HE3e3QqmuhAsxcJGtxyEr,Some Say (Felix Jaehn Remix),2020-01-10,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,0.637,120.03,186878,68
3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,A Boogie Wit da Hoodie,81,3r5hf3Cj3EMh1C2saQ8jyt,Hoodie SZN,2018-12-21,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,pop,post-teen pop,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,179449,68
7j2jFc1LlQLNPRwbjrgXuv,No Good,Ally Brooke,64,4roqYaI40M8uIbDJd69ZHj,No Good,2019-11-25,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.684,0.773,11,-4.589,0,0.0405,0.161,0.0,0.124,0.689,119.99,191091,68
63qL41dI1yAMAB2zvMd22u,Lo Nuestro,Gloria Estefan,29,36Rw48nFdDg5lh2o5y9Fdz,90 Millas,2007-08-06,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.564,0.601,11,-5.176,0,0.0514,0.569,0.0,0.0676,0.789,120.101,254360,68
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,90,5Nux7ozBJ5KJ02QYWwrneR,I Don't Care (with Justin Bieber),2019-05-10,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,r&b,hip pop,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947,68
