track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
5PX4uS1LqlWEPL69phPVQQ,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),Kid Cudi,74,38MFjDPIDJFfLF7IVpe1rv,Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],2012-01-01,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,373627,74
5HiP7QX910Rql8nM89Mpl8,Platonic Dancer,オメガトライブ,21,0rKp7KsPDhyl7saBEKGxE4,First Finale,1985-12-11,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.701,0.805,4,-4.851,0,0.0283,0.0428,2.97e-05,0.0794,0.616,125.845,298733,74
0gEZssZrAI2zNLcg3u8i5Q,Snow White (Alive) - Radio Edit,Muttonheads,0,0TiY2WYkaf7EwxqeoQU68T,Snow White (Alive),2013-01-01,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.668,0.811,5,-3.522,1,0.0393,0.0278,0.0147,0.475,0.578,130.039,198207,74
5jGyahHaLBcUB1yJ9SY2zH,Love Him Like I Do,Deitrick Haddon,46,1WBCOU7em7eF48hAk3i5FD,Revealed,2008-09-02,Gospel,0pItJZBDZFvgAOdFnSITnJ,r&b,urban contemporary,0.704,0.841,1,-4.784,1,0.0553,0.0228,0.000834,0.463,0.747,150.072,198400,74
0aiTOExNSb5MPyhPKBBTzb,Kom säger dom,Familjen,0,32ibUTOKkJKjojt6x3cuQr,Det snurrar i min skalle,2007-03-28,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.704,0.808,10,-5.086,1,0.0354,0.0224,0.272,0.0451,0.845,129.977,285253,74
5IR4eSVnuXPu8pJtQuzC5I,Flowers - RudeLies Remix,Jacob Tillberg,52,4tyCsULyDybFPYAlQ02DvK,Flowers (RudeLies Remix),2019-09-13,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.655,0.899,11,-2.314,0,0.0372,0.00273,3.76e-05,0.34,0.707,126.021,175238,74
7fRvtXvJMpGfTLdF0M09a1,Talking In Your Sleep,The Romantics,60,0LMfbsue7HETT4P8Mqxbvg,In Heat,1983-02-14,Permanent Wave CHDB,2foj4ZYVHRGqSd1aMqNPBj,rock,permanent wave,0.72,0.967,9,-4.434,0,0.0343,0.0289,0.000345,0.142,0.977,129.766,235093,74
1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,Billy Idol,68,5ebh0MxkqELmk50xHj2b4k,Billy Idol,1982-01-01,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.673,0.814,9,-5.411,1,0.0367,0.0133,0.00293,0.343,0.728,147.193,252200,74
455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,74,5BvgP623rtvlc0HDcpzquz,Katy Perry - Teenage Dream: The Complete Confection,2012-03-12,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,230747,74
4yEXem27DzCg8xytvvO3E9,Lollipop (Candyman),Aqua,0,2vb252Haz9iX4iOd7vP8kX,Greatest Hits,2009-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.716,0.981,0,-3.612,0,0.031,0.0317,0.0074,0.171,0.861,139.047,215053,74
6vLwOFz5BYeEJPyvgUea2D,Factory of Faith,Red Hot Chili Peppers,52,5wZtSIvijWCMc1vlPFqAyB,I'm with You,2011-08-29,Permanent Wave,5glAD13obyL0G9SH9ukBz2,rock,permanent wave,0.684,0.854,2,-2.802,0,0.0334,0.00145,0.000105,0.0913,0.706,141.409,259947,74
5wlscxWc7OyrsE22xToo1N,EDM Bubble,Jay Hardway,59,2Jp28TzHz63HxmMgUakvht,EDM Bubble,2018-10-01,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.63,0.839,6,-3.971,0,0.0422,0.0313,0.537,0.122,0.624,127.98,142503,74
63knvuoSPpfzIwdDuWRSoV,Rie y Llora,Celia Cruz,51,7ipsYdh5KxIjrM3gH66T0Q,Regalo Del Alma,2000,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.833,0.918,2,-4.401,0,0.0327,0.0646,2.49e-05,0.147,0.967,128.023,250373,74
6Uht61EmIs80U7aNc7yzjh,I Know,Pierce Fulton,2,6ZOGS4ziCsXCMf3kOr1rYR,I Know,2019-05-03,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.753,0.837,8,-4.006,1,0.052,0.00809,0.45,0.0615,0.735,128.0,300000,74
7vsmaNYx1XoB9allFYjPCg,Diosa De La Noche,Gloria Trevi,50,1z3DG5YTz8ZLOusVBZc01Q,Diosa De La Noche,2019-05-31,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.756,0.866,9,-5.097,0,0.0338,0.0323,0.00122,0.221,0.532,130.016,274973,74
3f2pJ9Mb9EcaCLJjm1aevz,I Give You My Heart,Mr. President,4,2t8Bc4qBseswbwOoHGHK8d,We See The Same Sun,1996,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.744,0.933,4,-4.875,1,0.0329,0.0027,0.000315,0.114,0.911,145.977,215067,74
1kLKGEKMyhY3jP8ka87NgD,Beautiful Now - Marshmello Remix,Zedd,0,7kZO2N5M2TxAZQJ6cJDFHy,Beautiful Now (Remixes),2015-07-10,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.668,0.928,11,-3.114,0,0.0303,0.0133,5.89e-05,0.0816,0.669,140.065,196040,74
