track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
0gof4zJewt0Krlibe7egiR,Dream Police,Cheap Trick,24,37P9MBdJRekfOIbPSX9alR,The Essential Cheap Trick,2004-03-02,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.471,0.862,4,-7.362,1,0.0407,0.00686,3.87e-05,0.109,0.621,137.532,231267,83
5JAWf4omEzwccQNE8Y6kvn,Bloodbuzz Ohio,The National,47,59gXPxZ8CwFaeknPxtxXHZ,High Violet,2010-05-11,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.39,0.834,9,-6.367,1,0.0444,0.0554,0.18,0.103,0.684,157.077,275933,83
4B3UHhdjB6dkOtjalFQREm,Gusto Ko Lamang Sa Buhay,Itchyworms,51,4t3FtECyV1gClHmpBhXSfB,When I Met You,2008-07-28,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,0.505,0.836,2,-6.197,1,0.0389,0.00963,0.0,0.161,0.684,146.108,279280,83
79DmpsJcjNdrxEGM5yKKPx,don't tlk,toast,44,2WEiJe4b5RsNeJSmPCuuPF,don't tlk,2020-01-10,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.573,0.865,9,-7.289,1,0.0397,0.000376,0.627,0.534,0.96,129.983,170077,83
2fXKyAyPrEa24c6PJyqznF,Common People,Pulp,68,3ly9T2L4pqTZijFgQssd3x,Different Class,1995-10-30,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.314,0.797,0,-9.026,1,0.038,0.0057,5.59e-05,0.0718,0.569,145.393,351627,83
3ttzGcgmxvD8iGyb3NEZVr,Scentless Apprentice,Nirvana,0,4HACR8HgOYj1HH4vCZ3MVi,In Utero - 20th Anniversary Remaster,1993-09-21,keg party jukebox,4PjiT7SWnUsTTTvKOuR76f,rock,permanent wave,0.32,0.833,1,-8.498,1,0.0478,1.4e-06,0.123,0.14,0.573,169.226,228053,83
6XaR5tiIlnHcAmX1ERxUDE,Big Disaster,Black Swan,28,19treSiLrX85ROwdRCHg0E,Big Disaster,2020-01-13,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.482,0.902,8,-6.752,1,0.0347,7.73e-05,0.398,0.385,0.67,140.02,277153,83
0IXpUl1fn2QZcBavfuq0H4,Living After Midnight,Judas Priest,63,5bqtZRbUZUxUps8mrO9tGY,British Steel,1980,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.61,0.824,4,-6.046,1,0.0534,0.0136,1.75e-06,0.0606,0.819,134.992,210133,83
4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,Kansas,74,7MejfRSNnrpcLZIxkeZDqR,Leftoverture,1976,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.483,0.786,7,-5.735,1,0.0319,0.00316,8.86e-05,0.446,0.793,126.748,323000,83
6WCeFNVAXUtNczb7lqLiZU,Crocodile Rock,Elton John,70,1reJ8DttK5EGwdyf7y9FBR,Don't Shoot Me I'm Only The Piano Player,1973-01-22,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0.621,0.8,4,-7.284,0,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91,235440,83
