track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
1lhLZGDYPwXeOjfpxMWtQZ,Hypnotic - Vanic Remix,Zella Day,59,6IVGaowP9mYgdj9c1QR4gT,Hypnotic (Vanic Remix),2016-01-15,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,0.552,0.745,6,-5.564,0,0.0807,0.00361,0.0,0.43,0.488,159.915,282000,75
3zU9rdflI65tK4dkkNSp77,Heroes (we could be),Alesso,73,0tRVSbmOwilUucqjzU0fQw,Forever,2015-05-26,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,210013,75
6HMHgBHdLBQ0QYIaOp2gse,I Don't Get Tired (#IDGT) (feat. August Alsina),Kevin Gates,65,4if4IsX36odNlcZF2kqgt3,Luca Brasi 2: Gangsta Grillz,2014-12-15,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.492,0.698,1,-5.606,1,0.171,0.0524,0.0,0.428,0.288,139.953,209707,75
0RIHDrcRAXtUlnkvTYPW1a,"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",DJ Khaled,62,3Z0AjyYRhz6uqasC49gt7w,"All I Do Is Win (Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",2010-02-03,Locker Room,37i9dQZF1DX8SaiEt4OVJw,edm,big room,0.55,0.779,0,-3.841,1,0.211,0.0135,0.0,0.333,0.315,150.069,230281,75
4mAhZaSrcVD6cJWA6IqFrk,Running Back (feat. Lil Wayne),Wale,1,5Yr7EgjNqiqcrAmtkk3C72,Running Back (feat. Lil Wayne),2017-01-20,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.792,0.675,2,-4.526,1,0.093,0.0722,0.0,0.143,0.11,127.076,215440,75
2WwXhtq2knsErc7ojO0Dgb,My Life,The Game,1,5ZmpbIihPPEZIQ5oVnXYzy,LAX,2008-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.673,0.766,11,-5.018,1,0.349,0.0724,0.0,0.0563,0.382,148.113,320893,75
2Hh9mUcHvBF4OEMEKB2pgw,This Is What You Came For - R3hab Remix,Calvin Harris,40,4wHI7bZSdSQAbiVElWBlSO,This Is What You Came For (Remixes),2016-08-02,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.605,0.771,0,-3.799,1,0.0716,0.014,0.0,0.0978,0.406,147.937,150920,75
2ajFeth82zNY7n070Zem4G,Sherni,Prabh Deep,27,5B965cISMlvEZxhKJS18YV,Manmarziyaan (Original Motion Picture Soundtrack),2018-09-13,RAP 91,37i9dQZF1DX1ct2TQrAvRf,rap,hip hop,0.815,0.741,9,-3.549,1,0.127,0.0393,0.0,0.0962,0.251,132.055,89973,75
6HCDMQZMIa14cCb6mQkLEo,Mine - Bazzi vs. Nitti Gritti Remix,Bazzi vs.,36,1ucoJJlCX7BO9faZrjcfLN,Mine (Bazzi vs. Nitti Gritti Remix),2018-08-29,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.62,0.672,1,-5.508,0,0.233,0.0472,0.0,0.086,0.504,142.859,199156,75
5x4Xj6R8aYqgj2mEZ5Xy1P,Carol City,Rick Ross,0,79qFHCSJ8v5DBHwbHExLOV,Black Market (Deluxe),2015-12-04,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.664,0.778,2,-5.191,1,0.14,0.00018,0.0,0.369,0.264,145.964,253227,75
1H7hoE8CQsNGYhjgmA2qIS,Lord (feat. Milc),Stewart Villain,0,2D1Iar1CxiEV244qqHi7gD,No Manners,2013-11-12,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.722,0.77,4,-5.003,1,0.284,0.0527,0.0,0.372,0.407,129.91,180701,75
0RIHDrcRAXtUlnkvTYPW1a,"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",DJ Khaled,62,3Z0AjyYRhz6uqasC49gt7w,"All I Do Is Win (Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",2010-02-03,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.55,0.779,0,-3.841,1,0.211,0.0135,0.0,0.333,0.315,150.069,230281,75
4Bl3vhxLgSmTxbHTFR7eyd,World At Our Feet,Timmy Trumpet,64,6XqGYeoG1MAg74MBzn55If,World at Our Feet,2019-05-09,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.456,0.749,6,-4.844,0,0.0834,0.00463,0.0,0.192,0.253,137.958,203291,75
3zU9rdflI65tK4dkkNSp77,Heroes (we could be),Alesso,73,0tRVSbmOwilUucqjzU0fQw,Forever,2015-05-26,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,210013,75
