track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
6WyMmaOWMwvj2MqudQJxVe,"Click, Clack - Get Back!",Ice Cube,24,0QH5E7FrDP91pWyc3gYQPw,"Laugh Now, Cry Later",2006-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.606,0.789,1,-3.865,1,0.0817,0.00213,6.12e-06,0.501,0.844,167.977,190533,78
0Cjwt7Z8UnfGFIxbT20wJe,Exit Human,Dyne Side,30,2ntvL1MKeE4hT691t3vUMg,Immigrant,2017-08-11,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.567,0.955,7,-2.954,0,0.0717,0.0386,0.0,0.171,0.658,152.067,200620,78
2OJ2aLN8R1uO7XHFUcd2ob,Me Enamora - MTV Unplugged,Juanes,0,0FP3X2Uw9eE3cQwNvEjouI,Tr3s Presents Juanes MTV Unplugged,2012-01-01,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.474,0.847,2,-6.102,1,0.124,0.0508,0.0,0.966,0.535,188.206,200227,78
4yAEzjMpN9RZxZLqjqmW0X,Bleed American,Jimmy Eat World,1,2ZuFyQ3E5n1L0VA9iyH0YV,Bleed American (Deluxe Edition),2001,2000's hard rock,0EmGNFBBgqLmvdQGPbgiMp,rock,hard rock,0.406,0.954,6,-3.609,0,0.106,0.00746,1.1e-06,0.348,0.598,159.93,185120,78
5PCe0RKfhq7wB7vyQOIg9w,Roll Up,Wiz Khalifa,38,7IG0Oqdhl819Dn3d1YVP8N,Rolling Papers,2011-03-29,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.523,0.805,3,-5.473,1,0.192,0.0524,0.0,0.0914,0.602,125.358,227773,78
7C5CJmbJiTv8sRV9uY5qpN,San Andreas,Zeamsone,54,1owhNP2Fe287TlpRZmGTSy,777,2018-09-28,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.593,0.867,9,-5.761,0,0.21,0.0592,0.0,0.107,0.544,159.966,198000,78
59VfSMPf55wSYTdZjQCHN6,Taboo,Don Omar,1,0LH4eSAO6N1tIR5FFE5k6A,Meet The Orphans,2010-01-01,Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin,latin hip hop,0.442,0.884,5,-5.782,1,0.0641,0.0458,0.0,0.0827,0.813,125.031,292160,78
1ydmI439o0pHe0e2TLpHUv,Play My Music,Jonas Brothers,0,5op6Xx2E6olsdfFx6VFUDO,Camp Rock OST,2008-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.471,0.875,2,-3.499,1,0.087,0.000652,0.0,0.239,0.759,177.98,197507,78
5YHR8wBR5jXfGtP766NiAT,If It Ain't Love,Jason Derulo,60,7HoaC5xw6TEBJqZCcBW3Cl,If It Ain't Love,2016-04-01,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,203105,78
1SV5ys0BGnN6aEsbS7prwt,I don’t wanna do,SARM,27,6XVrMILrX3enEl9HW9D99w,I don’t wanna do,2020-01-12,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.567,0.865,6,-5.125,1,0.139,0.0127,0.0,0.0546,0.838,187.981,244061,78
3Ew1a7YR8c55e9ShskOZFO,Wrong Side Of Heaven,Five Finger Death Punch,0,1v3rwHHr0dIsFGjxuuC8ol,The Wrong Side Of Heaven And The Righteous Side Of Hell (Volume 1/Deluxe Edition),2013-01-01,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.475,0.933,4,-4.584,0,0.0693,0.00731,0.0,0.276,0.543,150.078,270933,78
58HtLMKqU6MOr3cw0P6QEm,"It's On - From ""Camp Rock 2: The Final Jam""",Demi Lovato,40,0w57XnlENgJWxQmK2iiKKa,Camp Rock 2: The Final Jam,2010-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.617,0.945,11,-3.519,0,0.138,0.00503,0.0,0.0727,0.9,150.0,243173,78
2Y2ud3awMZHDxOCpDebiv3,Umbrella,Rihanna,15,1G2ZRwcqN6warfakvcPgEs,Good Girl Gone Bad: Reloaded,2008-06-02,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,275987,78
0UQwlF2pRkr1lMN6kNNUj3,La Boca,Mau y Ricky,80,01yYW0rRRwlEZx1dMmc5ff,Para Aventuras y Curiosidades,2019-05-03,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.618,0.795,2,-1.8,1,0.113,0.0655,0.0,0.309,0.76,185.901,206279,78
