track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
6YCpiKFtSIIxbuB80QoY1W,Save Me,Momo Soundz,42,3RGzMfIR7HmqAsOkFvQIAz,Save Me,2019-11-08,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.693,0.779,7,-4.725,1,0.0377,0.174,8.08e-05,0.0933,0.842,123.994,175797,80
5SAUIWdZ04OxYfJFDchC7S,Smoke on the Water,Deep Purple,64,1EK3a0Yctg4d3nGQzE4Uty,Machine Head,1972-03-25,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,342173,80
5WeryDMDd3BtnIIPthC7Gz,Memories,Zita,52,18Pq23YffZA2rehSaUYod4,Memories,2019-11-05,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.801,0.549,8,-7.149,1,0.0436,0.209,0.00013,0.119,0.659,98.038,185510,80
1waTVUMM4yAMG09Z1kw9LU,There is no other time,Klaxons,0,2V0b0WUOV1XXk2BABPgnuF,Love Frequency,2014-06-09,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.714,0.783,7,-5.466,0,0.0288,0.0928,3.84e-05,0.582,0.54,121.993,215667,80
5EdlwzcgIAYs2HGvOnczPN,I Just Want To Be Your Everything,Andy Gibb,57,3yBKvLLgqZfNTNtoUnq0Uf,Flowing Rivers,1977-09-09,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.651,0.648,9,-7.44,1,0.0346,0.167,1.7e-05,0.192,0.868,97.017,225667,80
0oInDc8Q0nc8I6mKIliCfk,Make It Up,Shura,44,2igeHhP9UZ7ko10H1K0DbP,Nothing's Real,2016-07-08,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,0.675,0.745,11,-8.634,0,0.0344,0.187,0.00894,0.115,0.569,120.97,211393,80
1bmX1yGa3aJkvfHgpdxwdo,Every Breath You Take,The Police,39,1wNDlgfrrLKInAgz5W4b2n,Greatest Hits,1992-01-01,Permanent Wave,03qQtbNHoJuFezRu2CnLuF,rock,permanent wave,0.813,0.34,1,-14.177,1,0.036,0.338,0.0037,0.0633,0.749,117.401,252707,80
7M8TasYtN8n4q1rQLLZkZV,Burberry,Minthaze,2,5zAVXfbIlNJqUJgNVghLhj,Burberry,2018-10-26,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.825,0.591,10,-11.708,0,0.0598,0.106,0.793,0.0995,0.657,85.052,120016,80
62cYasTwBy6Y7pstdSTmHu,LoveStoned / I Think She Knows Interlude,Justin Timberlake,51,0tcExuDWMQdBbwSpqN8Ku2,FutureSex/LoveSounds Deluxe Edition,2006-09-13,Southern Hip Hop,57sYMLFXGD4ZqizzcMD7lz,rap,southern hip hop,0.862,0.707,10,-6.243,0,0.0585,0.335,0.000116,0.283,0.849,121.259,444373,80
2bMlSOpa1WVMQZT9zWYUZc,Bad Moon Rising,Creedence Clearwater Revival,0,5N6DllSsuia7LnQUZ5UGuX,Green River,1969-08-03,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0.676,0.502,2,-15.427,1,0.0271,0.0834,3.5e-05,0.0676,0.964,89.816,141400,80
0RgcOUQg4qYAEt9RIdf3oB,Shining Star,"Earth, Wind & Fire",61,5tXZfxvr2VaWibD74nw8VL,That's The Way Of The World,1975-03-15,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,170160,80
4DLuLxAJGlx7eXzq1P6bIU,Peter Lumberjack,Phos Toni,36,4XD1JsRRyOaCKYAhL188Yh,Peter Lumberjack,2017-03-29,Electro Swing,3Dr4NKbsFQ2m7tmPxGRroO,edm,electro house,0.788,0.695,11,-6.492,0,0.0401,0.178,0.379,0.102,0.816,124.015,280706,80
3Yt0liwMgB3I0xv3FQBDzI,Buying Time,Lucky Daye,61,4w2JvzBwaKaYBdLWeepWI3,Buying Time,2019-09-18,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.765,0.437,5,-8.994,0,0.0373,0.734,0.00347,0.167,0.667,117.99,236949,80
5EYi2rH4LYs6M21ZLOyQTx,Loving Is Easy,Rex Orange County,80,4D6BtgzCwuJx9omikqA8Rg,Loving Is Easy,2017-10-11,Soul Coffee (The Best Neo-Soul Mixtape ever),16iNEskDatG5KbDV16F6LR,r&b,neo soul,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,155720,80
3BjXk1moo8smcdRE3tvtcO,Show and Prove,Es-K,4,4IXWFVTgBd5OKieKfSYi4m,Trust The Process,2018-09-09,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,0.729,0.32,11,-7.278,0,0.0338,0.157,0.905,0.111,0.542,92.0,146070,80
1w0hboEMff54kez5XXyRNP,One Way Ticket,ONE OK ROCK,53,0p1YL9nzIuKTonZH6Gq58i,Ambitions,2017-01-13,ONE OK ROCK with Orchestra Japan Tour 2018 Setlist,2gt9IfM8ASNiDzqg5jKyR5,rock,album rock,0.724,0.745,8,-4.781,1,0.0319,0.467,0.00122,0.0692,0.528,97.963,216933,80
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,83,62U7xIHcID94o20Of5ea4D,Toto IV,1982-04-08,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.671,0.373,9,-18.064,1,0.0323,0.257,7.95e-05,0.0481,0.732,92.717,295893,80
3KPwt1LBpt1jVSHz8GXERo,Feel Like Makin' Love - 2015 Remaster,Bad Company,68,1LgPUiosPMevbB4NHxcNiO,Straight Shooter,1975,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,80
4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,23,0t0NkQulrNkxw2oUZZHboA,Attention,2017-04-20,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475,80
5KytIKWqQJXb2T3RNOyi9G,3 Days,Rhye,57,6b1HPtDuYioXwmw5xLLFQ9,Woman,2013-01-01,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.853,0.474,9,-10.711,1,0.049,0.828,0.00755,0.306,0.636,115.052,255720,80
5QiTs0egWAq0k2O8HWKoEP,You Know That I Love You,Donell Jones,41,5MPVJ5nT5fzuK0Em7oTOjz,Life Goes On,2002-06-04,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.767,0.494,6,-5.349,1,0.0421,0.136,0.000277,0.0603,0.801,96.003,260067,80
23DZLSxCK6kM8FF2RlzKDl,You're No Good,Linda Ronstadt,59,7upKDUGJUjsvfIe6vuVB0b,Heart Like A Wheel,1974,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.669,0.52,8,-10.136,1,0.0345,0.245,0.00535,0.126,0.634,104.812,224027,80
13v3siPyvy5TTEZYmGPPse,Give It To Me Baby,Rick James,64,2DBFUBBqJQvfXpodPi2WP5,Street Songs (Deluxe Edition),1981-04-07,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.706,0.727,11,-8.714,1,0.0456,0.114,7.7e-05,0.174,0.965,119.55,248133,80
