track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
5PffvGLh1Wubwf8p4TuPRF,Good Times,Sidney Charles,23,7gdI0SWyxuT8SR3iagN3Hq,Rawelution EP,2017-10-27,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.794,0.96,7,-11.18,1,0.0624,0.00597,0.283,0.0936,0.437,123.015,441831,19
3YBZIN3rekqsKxbJc9FZko,Paradise City,Guns N' Roses,78,3I9Z1nDCL4E0cP62flcbI5,Appetite For Destruction,1987-01-01,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.273,0.952,11,-8.762,1,0.0841,0.0169,0.0112,0.142,0.475,100.269,405640,19
5ZvAZJEH4R4YEbZegv1VDK,Welcome,Martin Garrix,38,5cD22R50i22Gh9L1UDSBYD,Welcome,2016-10-19,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.689,0.962,1,-6.555,0,0.136,0.00216,0.411,0.123,0.0422,117.988,185095,19
2MrmBl3qmsA26YPvaiSvmW,Bloodline,Northlane,47,2Irh80gqvpl4sZKnDG8p4r,Bloodline,2019-04-30,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.524,0.973,3,-5.784,0,0.118,0.000108,0.259,0.158,0.367,97.462,205547,19
20s3FayrStM8GY0m4dRFsw,Paid In Full,Eric B. & Rakim,51,3miZDfDnP7SmOXAJXWdFmz,Paid In Full,1987,90s Hiphop / Gangsta Rap,5yGuoOwRQF3o8NVRRlvCj7,rap,gangster rap,0.878,0.851,7,-8.971,1,0.232,0.00228,0.00125,0.0509,0.404,99.014,228667,19
0oWHLtxWeMJhmwxtrxhNK0,Welcome To The Jungle,Guns N' Roses,1,1oR3KrPIp4CbagPa3PhtPp,Appetite For Destruction (Explicit Version),1987-01-01,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.443,0.955,8,-8.066,1,0.0741,0.0222,0.361,0.297,0.333,123.423,273600,19
1atIRUDGWlVhz7vaoGahu6,Overkill,Motörhead,20,3OXKFbv5Abz9Zu8pSPdgS0,Rock Band Classics,2008-01-01,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.278,0.898,6,-10.9,1,0.106,0.000168,0.000341,0.0539,0.113,119.42,312427,19
4wZzdnhpV0cjSlfh3fZvhp,Is It Good To You,Teddy Riley,0,47ugh8wH4vjM8IPMPwtegZ,Juice (Original Motion Picture Soundtrack),1991-12-31,New Jack Swing,3ykXidKLz1eYPvuGoFlD1e,r&b,new jack swing,0.774,0.81,1,-7.775,1,0.0649,0.0677,0.000701,0.0269,0.526,107.709,257400,19
0fPa0oRK8DsQDvcLijT3Tr,Tombstone,Will Sparks,51,3QGaO4fnk6IJFycyt7nDBa,Tombstone,2018-10-31,Epic Bass Drops | Best House Mixes,4IS7o1utOzhimFEFnj9gmu,edm,progressive electro house,0.442,0.904,11,-6.101,0,0.0723,0.00739,0.858,0.131,0.0363,108.766,259765,19
1elrRWRsxxN4vdOQXcP7Wz,Enough,Flume,0,3dbaMkITsRRtXN7YQFt9by,Skin Companion EP II,2017-02-17,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.312,0.796,11,-5.8,1,0.0945,0.0255,0.00111,0.185,0.28,106.221,191144,19
