track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,73,6htgf3qv7vGcsdxLCDxKp8,Night Visions,2012-09-04,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,70
0BMXB8USeC2zVufRWBcMuY,Vete,Khea,64,2dDtHdc2Pc6S3na6jIqqCn,Vete,2017-12-21,Trap Rewind,37i9dQZF1DX0JcH25923HT,rap,trap,0.619,0.563,8,-3.414,1,0.0865,0.29,0.0,0.128,0.25,139.653,182183,70
2auNjgM4xIOANxtZT4Xe9z,Pensando en Ti,Canserbero,66,29N9nfcvov8KfyF2X8Mj6P,Vida,2010,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.434,0.758,9,-4.807,0,0.312,0.597,2.93e-06,0.248,0.473,178.589,244062,70
5OLFWs2w0Rbujg02HIDmip,All in My Head,xChenda,42,75Zp1Y51ik9gH3Iet9OF4g,All in My Head,2020-01-08,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.315,0.77,5,-3.913,0,0.0929,0.454,0.0,0.122,0.433,140.095,220853,70
6QEpDNz2HTEkYZSqcDZCtm,Psycho,A$AP Ferg,46,2h5LDCGJCWUyaoEXQZHky6,ALWAYS STRIVE AND PROSPER,2016-06-22,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.543,0.727,0,-4.78,1,0.299,0.0966,0.0,0.419,0.207,166.006,178560,70
2sNhYJ2ggd9BadlTXU3Mah,The Dreamer (feat. Talib Kweli & Timan Family Choir),Anderson .Paak,54,4VFG1DOuTeDMBjBLZT7hCK,Malibu,2016-01-15,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.52,0.778,9,-4.161,1,0.26,0.324,0.0,0.896,0.388,164.677,339973,70
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,81,2bw00gRKNKbTFOqCkohbSh,Silence,2017-08-11,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823,70
2UXd7o203nuQXQiZRbYCQp,Hole in the Earth,AWAY,46,3miwIB4ZzCuGmupnhAIheH,Hole in the Earth,2019-08-15,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.619,0.697,11,-4.103,0,0.163,0.122,0.00214,0.303,0.523,149.94,256012,70
5yVIlYEHZxQVLyInCdldoS,Impossible,James Arthur,76,029WUoBjWc7Js1QiPH3mw0,James Arthur (Deluxe),2013-11-01,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.376,0.696,0,-4.785,0,0.0949,0.141,0.0,0.11,0.303,169.515,209440,70
2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,90,06S3Qjh4QWLtn6c7CVhYh7,Callaita,2019-05-31,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,70
7nwGvxqSrgAuty1tlPGCFz,Matches,Cash Cash,57,7AkKHgxhTKZm8cdJ7V0Aq6,Matches,2017-03-03,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.555,0.783,10,-1.888,1,0.112,0.479,0.0,0.0838,0.329,149.785,187600,70
39f1irYFzZL2QKcHFe2zFY,Planet Earth,Jinco,49,21LRqo3pTdsXXDD5eDQzPa,Planet Earth,2019-11-15,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.564,0.669,9,-2.579,0,0.421,0.3,0.00346,0.127,0.465,150.123,200000,70
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),Post Malone,90,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853,70
0Z4mRtb8Uc8xASEhGUlUyI,Mimosas,LATENIGHTJIGGY,53,1O9JEFTFeguhO0YBbwHsMr,Flavors - EP,2019-08-30,Academia Reggaetón,37i9dQZF1DXd8p9XRfIfUn,latin,reggaeton,0.585,0.746,11,-5.108,0,0.309,0.089,0.0,0.0697,0.459,177.738,185002,70
6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,51,4FFBjcmX06VmazABtpRMyv,Goodbyes (Feat. Young Thug),2019-07-05,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,0.58,0.653,5,-3.818,1,0.0745,0.447,0.0,0.111,0.175,150.231,174960,70
